eeg1,eeg2,eeg3,eeg4,focused,
0.62562585,-4.8700461,-0.2041371,1.07814145,0,
-0.1581583,-4.0341382,-0.7322218,-0.0316248,0,
-0.2301612,-4.9265018,-0.196017,0.78528029,0,
0.0288724,-5.0988131,-0.7971083,0.19623257,0,
0.127815083,-4.588984966,0.13362056,0.442045152,1,
-0.067079663,-3.476436615,-0.742297411,0.144613624,1,
0.195394769,-4.588984966,-0.282273978,0.566417336,1,
0.01328679,-3.7221296,-0.4854124,0.33922884,0,
0.7797271,-3.3868291,-0.3791655,0.36301342,0,
-0.260772556,-4.424050808,-0.299821228,0.032033049,1,
0.16268317,-3.3868291,-0.6632396,0.50668406,0,
0.30101645,-3.7221296,-0.8384049,0.40044346,0,
0.237977073,-4.424050808,-0.515456796,0.201126724,1,
-0.060521532,-3.476436615,-0.58126086,0.452575058,1,
-0.02023069,-4.588984966,-0.511161447,0.165797561,1,
-0.0568793,#NAME?,-0.6459361,0.05853294,0,
-0.164387897,-3.476436615,-0.862858236,0.069396198,1,
0.492632329,-3.476436615,-0.748193383,0.489587963,1,
0.06284276,-3.7221296,-0.6702459,0.33410701,0,
-0.00418558,-4.588984966,-0.724499106,0.163688987,1,
-0.60959208,-4.588984966,-0.707090199,0.112005964,1,
0.72183746,-4.9265018,-0.0495324,1.16115034,0,
0.087201,-5.1914659,0.14107317,0.80840772,0,
-0.316441774,-4.424050808,-0.44354406,0.155943051,1,
-0.33665815,-3.476436615,-0.650841892,-0.126952648,1,
0.0288724,-5.0988131,-0.6720688,0.03089593,0,
0.48626241,-3.3868291,-0.3317057,0.46024302,0,
0.22934671,-4.0341382,-0.6942298,0.25712708,0,
-0.276688248,-3.476436615,-0.505025387,0.245752707,1,
0.74366862,#NAME?,0.09966206,1.12614107,0,
-0.458338976,-4.424050808,-0.811166167,-0.235159144,1,
-0.1209256,#NAME?,-0.767729,0.1195913,0,
0.17319158,#NAME?,-0.6897775,0.21215706,0,
0.087201,-5.1914659,0.15336765,0.80840772,0,
0.49191329,-5.0279942,-0.3348216,0.59716374,0,
-0.520272195,-4.588984966,-0.696659923,0.108138412,1,
-0.0640089,-5.0988131,-0.5473704,-0.0242009,0,
0.03280488,-4.424050808,-0.362068504,-0.048059661,1,
-0.197750837,-3.476436615,-0.895308614,0.176343754,1,
-0.2019363,#NAME?,-0.5868655,0.36126223,0,
-0.1128611,-3.7221296,-0.3358467,-0.0382496,0,
-0.539658487,-3.476436615,-0.798189163,-0.024879204,1,
0.074965335,-4.424050808,-0.4790411,0.250325739,1,
0.0489786,#NAME?,-0.6056086,0.14273873,0,
0.42071125,-5.3203087,-0.6751848,0.70682508,0,
-0.0361066,-5.0988131,-0.7458876,0.14324492,0,
0.003290926,-3.476436615,-0.564521611,0.368061811,1,
-0.391467631,-4.424050808,-0.554806173,0.149121761,1,
-0.531950176,-3.476436615,-0.635489464,0.085555054,1,
0.74366862,#NAME?,-0.3755321,1.12614107,0,
-0.283014566,-3.476436615,-1.028944016,0.204393178,1,
0.26542506,-4.8700461,-0.515617,0.36722687,0,
0.04507686,-4.9265018,-0.0098569,0.28833291,0,
-0.234620377,-4.424050808,-0.573823035,0.122618869,1,
0.62562585,-4.8700461,-0.767723,1.07814145,0,
-0.686456025,-3.476436615,-0.671475589,-0.1230499,1,
-0.278989,-3.7221296,-0.8870633,0.20447515,0,
-0.295973748,-3.476436615,-0.343830109,0.503160655,1,
-0.209833995,-4.588984966,-0.377277166,0.556180894,1,
-0.541046917,-3.476436615,-0.651071608,0.166944861,1,
0.01328679,-3.7221296,-0.4266369,0.35882187,0,
-0.375453919,-3.476436615,-0.88064456,0.295165479,1,
-0.4059297,#NAME?,-0.3849221,0.06402178,0,
0.21867736,#NAME?,-0.555861,0.07847714,0,
-0.265360355,-4.424050808,-0.608757019,0.170740381,1,
-0.089206457,-4.424050808,-0.467974395,-0.033506449,1,
-0.4231386,-4.9265018,-0.4068535,0.14823349,0,
-0.230005026,-3.476436615,-0.655213714,0.018267965,1,
0.55874354,-3.3868291,-0.3892466,0.33078191,0,
0.28004557,#NAME?,-0.5215965,0.38517499,0,
0.49191329,-5.0279942,-0.5130948,0.59716374,0,
0.32610688,-5.7961431,-0.4415964,0.29864883,0,
-0.47329405,-4.424050808,-0.598694921,-0.15677388,1,
0.11126865,-4.8700461,-0.8115765,0.40808296,0,
1.04898489,#NAME?,-0.0693577,0.8826828,0,
-0.357690901,-3.476436615,-0.722444773,0.018648371,1,
-0.0909215,-5.0988131,-0.9036863,0.10550298,0,
0.49191329,-5.0279942,-0.5673169,0.59716374,0,
0.512829781,-3.476436615,-0.449704856,0.718721449,1,
0.75417364,-5.3203087,-0.2274246,0.97510058,0,
0.0378884,-4.9265018,-0.5588157,0.63404071,0,
0.14045779,#NAME?,-0.4340797,0.48541248,0,
0.06848896,-3.3868291,-0.5204395,0.66775775,0,
-0.265336871,-3.476436615,-0.818836033,0.401759237,1,
-0.269177139,-4.424050808,-0.659886956,0.05744629,1,
0.097827435,-4.588984966,0.002644614,0.384529918,1,
-0.1128611,-3.7221296,-0.0991983,1.04508591,0,
-0.1128611,-3.7221296,-0.8220412,0.45426956,0,
-0.296901315,-4.424050808,-0.461924642,0.133580133,1,
0.07942933,#NAME?,-0.7127627,0.46420017,0,
0.32928878,-3.7221296,-0.4370593,0.5217095,0,
-0.570923924,-3.476436615,-0.623148739,0.030247506,1,
-0.60072571,-4.178809166,-0.866073608,0.208586037,1,
0.07693276,-4.9265018,-0.3122597,0.29601949,0,
1.1058017,-3.7221296,0.35885686,0.76481009,0,
0.23197998,-4.9265018,-0.2730273,0.19408743,0,
-0.385699511,-4.178809166,-0.764006019,0.098591685,1,
0.39074683,#NAME?,-0.8072646,0.30165589,0,
0.634345949,-3.476436615,-0.695900083,0.390532076,1,
-0.702414155,-3.476436615,-0.673945487,0.085158989,1,
0.26531225,-5.3203087,-0.6465052,0.90825987,0,
-0.27693066,-4.588984966,-0.56452167,0.124592029,1,
0.25545046,#NAME?,-0.2750031,0.8826704,0,
0.25558898,-3.3868291,-0.5777345,0.10677127,0,
0.23963654,#NAME?,-0.328893,0.56468612,0,
-0.09446422,-4.588984966,-0.696245134,0.321599364,1,
0.027878379,-4.588984966,-0.437005967,0.08772102,1,
0.31405303,-3.3868291,-0.541113,0.30609316,0,
-0.419902146,-4.424050808,-0.57795161,0.043618675,1,
0.076616891,-4.424050808,-0.488165438,-0.092793681,1,
-0.1285059,-3.7221296,-0.5227022,0.36184704,0,
1.13319445,-3.7221296,-0.3278534,0.75298464,0,
-0.0083556,#NAME?,-0.5646142,0.11258536,0,
0.149063602,-4.178809166,-0.357400388,0.205968708,1,
-0.391374648,-3.476436615,-0.555859566,0.085150562,1,
0.18559913,-3.3868291,-0.6379941,0.3603259,0,
0.01956334,-5.0279942,-0.8380558,0.97700506,0,
-0.461679965,-3.476436615,-0.640929461,0.132831752,1,
-0.279895633,-4.424050808,-0.684105456,0.157692954,1,
-0.0696665,-4.9265018,-0.3791258,0.07794309,0,
-0.485906601,-3.476436615,-0.762310743,0.295510739,1,
-0.583293021,-4.178809166,-0.919806719,0.123831496,1,
-0.329975158,-3.476436615,-1.096130133,0.14307338,1,
1.04898489,#NAME?,-0.0193863,0.8826828,0,
-0.101954356,-3.476436615,-0.948133588,0.043712508,1,
-0.519343436,-3.476436615,-0.666439474,0.092694201,1,
-0.382468045,-4.424050808,-0.525978684,0.127127528,1,
-0.425098062,-4.588984966,-0.569130361,0.008547262,1,
-0.0767541,-5.0988131,-0.5438042,0.0837708,0,
-0.1004465,-3.7221296,-0.6704382,0.24174078,0,
0.237528384,-3.476436615,-0.888539374,0.27872628,1,
-0.2412071,#NAME?,-0.4052777,0.49301934,0,
-0.2363929,-4.424050808,-0.533232868,-0.02331611,1,
-0.267564356,-4.588984966,-0.740921974,0.124464512,1,
1.02807724,#NAME?,-0.3177627,0.78774476,0,
0.62562585,-4.8700461,-0.2036405,1.07814145,0,
0.62562585,-4.8700461,-0.4857584,1.03928256,0,
-0.623701811,-4.424050808,-0.564745605,0.044975322,1,
-0.3032424,-3.7221296,-0.9233733,0.24888733,0,
-0.2599254,-5.7961431,-0.5123128,-0.1454718,0,
0.2057938,#NAME?,-0.6937147,0.45778689,0,
0.29974425,#NAME?,-0.4842265,0.29528609,0,
0.00969066,#NAME?,-0.7371734,0.13169472,0,
-0.562742054,-4.424050808,-0.394637525,0.04307973,1,
0.07768691,#NAME?,-0.7747137,0.09854142,0,
-0.386301219,-3.476436615,-0.705764532,-0.024747016,1,
0.22658314,#NAME?,-0.2111388,0.17111695,0,
0.15267345,#NAME?,-0.0666135,0.28964338,0,
0.62562585,-4.8700461,-0.2049881,1.06247091,0,
-0.801141202,-4.424050808,-0.784158468,-0.15273416,1,
-0.200244576,-3.476436615,-0.683084011,0.1952281,1,
0.087201,-5.1914659,0.16546024,0.80840772,0,
0.07561497,#NAME?,-0.4732527,0.60621572,0,
0.07595826,-3.7221296,-0.7678289,0.33001256,0,
0.08667419,-5.0279942,-0.791515,0.18182616,0,
-0.451007456,-3.476436615,-0.554141819,-0.121375628,1,
0.21834163,#NAME?,-0.8103874,0.3674964,0,
-0.10685762,-3.476436615,-0.699585915,0.073936172,1,
-0.356712759,-3.476436615,-0.674392819,0.050161887,1,
-0.537965655,-3.476436615,-0.654081702,0.101051383,1,
-0.1128611,-3.7221296,0.61302155,1.06339777,0,
-0.11709293,-4.424050808,-0.544129729,0.139531031,1,
-0.103091635,-4.424050808,-0.395643562,-0.089339189,1,
-0.427281022,-4.424050808,-0.686495006,-0.029461406,1,
-0.101298057,-4.588984966,-0.59346199,0.101906128,1,
-0.0496973,#NAME?,-0.7630188,0.46020985,0,
-0.0713737,-5.7961431,0.2594586,0.84897435,0,
-0.077269703,-3.476436615,-0.719091594,0.475280672,1,
-0.084931955,-3.476436615,-0.629309177,0.371636987,1,
-0.2019363,#NAME?,-0.4752299,0.36126223,0,
-0.481333911,-3.476436615,-0.572059512,0.033944927,1,
-0.3720804,-5.7961431,-0.4476382,-0.1628466,0,
0.057920557,-3.476436615,-0.764875174,-0.0663836,1,
0.1729213,-3.476436615,-0.372188658,0.225738361,1,
0.67503512,-3.3868291,-0.3703065,0.77773023,0,
0.25201699,#NAME?,-0.7839095,0.41978741,0,
-0.583161235,-4.424050808,-0.504213691,-0.059675157,1,
0.156951144,-3.476436615,-0.583602965,0.16008018,1,
0.15374373,#NAME?,-0.3753768,0.14516899,0,
0.025477408,-3.476436615,-0.422536194,0.09867128,1,
-0.452426195,-3.476436615,-0.968796611,0.21588926,1,
0.103661008,-4.424050808,-0.695227265,0.157229289,1,
0.26542506,-4.8700461,-0.4955961,0.36722687,0,
-0.440907627,-3.476436615,-0.816502094,0.261245489,1,
0.009629535,-4.588984966,-0.221418306,0.109607421,1,
0.71918499,-5.3203087,-0.182059,0.57912749,0,
0.0288724,-5.0988131,-0.7941789,0.17813665,0,
0.62562585,-4.8700461,-0.3483394,1.07814145,0,
0.27186531,-4.7171812,-0.4513085,0.40168279,0,
-0.635564029,-4.588984966,-0.501331568,-0.219465315,1,
-0.397055507,-3.476436615,-0.608829498,0.105797581,1,
-0.443429977,-3.476436615,-0.657786846,-0.068821527,1,
-0.1812657,-5.7961431,-0.3298527,-0.0297785,0,
-0.072228037,-3.476436615,-0.419425905,0.29982394,1,
-0.084931955,-3.476436615,-0.416544676,0.371636987,1,
-0.44400543,-3.476436615,-0.589235067,-0.081810951,1,
0.23801342,-3.3868291,-0.7945278,0.40362144,0,
0.49432957,-3.3868291,-0.4161274,0.62012047,0,
0.639850795,-3.476436615,-0.683350384,0.390532076,1,
-0.453562707,-3.476436615,-0.652940392,0.019632412,1,
-0.084833629,-4.588984966,-0.533324122,0.068946883,1,
0.40858123,#NAME?,-0.3946022,0.04304902,0,
0.49191329,-5.0279942,-0.1350644,0.59716374,0,
0.087201,-5.1914659,-0.1925831,0.80840772,0,
-0.229311183,-4.424050808,-0.513855815,0.274344474,1,
-0.415718019,-3.476436615,-0.594741344,-0.162671879,1,
-0.524543643,-3.476436615,-0.853068769,0.080984458,1,
0.49034378,-5.0279942,-0.5491486,0.65692961,0,
-0.0398518,-5.7961431,-0.4061962,0.36175469,0,
-0.101954356,-3.476436615,-1.06804347,0.043712508,1,
-0.494351387,-3.476436615,-0.609859526,0.128773615,1,
0.54637134,-5.7961431,-0.6136231,0.36175469,0,
-0.192368984,-3.476436615,-0.763221562,0.442462683,1,
-0.1481727,-5.7961431,-0.4977995,0.47406173,0,
-0.191342846,-3.476436615,-0.573389947,0.109901309,1,
-0.153752,-5.0988131,-0.694628,0.09829465,0,
0.06493536,-4.0341382,-0.6677986,0.46280178,0,
-0.101954356,-3.476436615,-0.965952098,0.043712508,1,
-0.347972512,-3.476436615,-0.714572728,0.129243702,1,
-0.1501518,#NAME?,-0.803581,0.56757689,0,
0.29375181,-3.3868291,-0.2889588,0.38089684,0,
-0.355475128,-4.424050808,-0.453804731,0.059645005,1,
-0.479312599,-4.424050808,-0.565854132,0.156716391,1,
0.48017317,-3.3868291,-0.2571828,0.44198349,0,
0.49385032,#NAME?,-0.3032686,0.83327502,0,
-0.537009656,-3.476436615,-0.707420528,0.176051721,1,
0.04973655,#NAME?,-0.8585849,0.2916933,0,
-0.128915086,-3.476436615,-0.704100668,0.43115285,1,
0.04219703,#NAME?,-0.6675646,0.25928682,0,
-0.402005255,-4.424050808,-0.718697906,-0.190616459,1,
-0.476411015,-3.476436615,-0.640669525,0.128148779,1,
0.13490856,#NAME?,-0.4878306,0.28964338,0,
0.15372598,-5.0279942,-0.585793,1.06821525,0,
0.48017317,-3.3868291,-0.5432917,0.44198349,0,
0.62562585,-4.8700461,-0.4736246,0.88167143,0,
0.639850795,-3.476436615,-0.540920794,0.390532076,1,
0.93434441,-3.7221296,-0.6608405,0.19655143,0,
0.32829469,#NAME?,-0.2655246,0.56468612,0,
0.06214411,-3.3868291,-0.6557289,0.66775775,0,
-0.133476794,-3.476436615,-0.421418071,0.12818256,1,
-0.1140109,-5.0988131,-0.4816071,0.20108719,0,
0.027527664,-4.424050808,-0.505049169,0.008867689,1,
-0.167612478,-3.476436615,-0.547380984,0.147390902,1,
0.54387009,-3.3868291,-0.0114353,0.76357543,0,
-0.101954356,-3.476436615,-1.061885953,0.043712508,1,
0.01233168,#NAME?,-0.7324485,0.41933706,0,
-0.3656669,-5.7961431,-0.3151593,-0.1132588,0,
-0.11155574,-4.588984966,-0.409425348,0.73513031,1,
-0.155223638,-3.476436615,-0.750124693,0.179851562,1,
0.04650051,-3.7221296,-0.4893514,0.35306367,0,
-0.6165012,-5.7961431,-0.3719948,-0.0961228,0,
-0.353022039,-4.588984966,-0.645788908,0.163574576,1,
-0.625473142,-4.424050808,-0.453321695,0.193957463,1,
0.13490856,#NAME?,-0.5501709,0.33700034,0,
-0.308054835,-3.476436615,-0.683657885,-0.085020065,1,
0.04211953,#NAME?,-0.4661225,0.32058942,0,
-0.643060029,-4.178809166,-0.862577081,-0.007232361,1,
-0.085310638,-4.178809166,-0.672646463,0.375833184,1,
-0.2802877,#NAME?,-0.2827321,0.18996607,0,
0.04282046,-3.7221296,-0.9146702,0.37679791,0,
-0.079907,#NAME?,-0.8270881,0.00345375,0,
0.639850795,-3.476436615,-0.591247261,0.390532076,1,
0.66849798,-3.3868291,-0.47543,0.45318022,0,
-0.0029394,#NAME?,-0.2358663,0.0872063,0,
-0.3606817,-5.7961431,-0.2240434,-0.1310427,0,
0.38839999,-4.5582461,-0.6492611,0.75340205,0,
0.48839438,-3.3868291,-0.1500548,0.6498822,0,
-0.536287248,-3.476436615,-0.688320458,0.016054906,1,
0.087201,-5.1914659,0.04526222,1.31871331,0,
0.27305287,-3.3868291,-0.5896092,0.69724971,0,
-0.1609836,-3.3868291,-0.7523519,0.56559688,0,
-0.07742805,-4.424050808,-0.535849035,0.661821127,1,
0.71277535,-3.3868291,-0.5079742,0.58343357,0,
-0.0381991,#NAME?,-0.7441639,0.2901926,0,
0.32401577,#NAME?,-0.3961019,0.31859303,0,
-0.286410719,-4.588984966,-0.436866432,-0.073302731,1,
-0.51501286,-4.424050808,-0.585820735,-0.002707064,1,
0.49191329,-5.0279942,-0.4590952,0.59716374,0,
0.21349865,#NAME?,-0.7898733,0.54185116,0,
0.09799454,#NAME?,-0.6754333,0.38020542,0,
-0.282083124,-4.424050808,-0.455619812,0.030186366,1,
-0.3490243,-4.9265018,-0.3126916,0.28833291,0,
-0.586126268,-4.178809166,-0.869542301,0.29415822,1,
0.75417364,-5.3203087,-0.1259339,0.97510058,0,
-0.32380265,-3.476436615,-0.839497745,0.164778665,1,
0.96641374,-3.7221296,0.01486587,1.24282432,0,
-0.464338303,-3.476436615,-0.670629203,-0.138764292,1,
1.03417408,-5.1914659,0.26217306,1.4961133,0,
-0.853072941,-4.424050808,-0.73005861,-0.104245715,1,
-0.018216,#NAME?,-0.5418031,0.36624405,0,
0.62853169,#NAME?,-0.3095482,1.24084723,0,
-0.199115723,-3.476436615,-0.650853872,-0.014185562,1,
-0.570227444,-4.424050808,-0.78145647,-0.026527558,1,
0.12794814,#NAME?,-0.752155,0.63236374,0,
-0.611802995,-4.424050808,-0.704873562,-0.186340794,1,
0.96641374,-3.7221296,0.19440132,0.70378488,0,
0.9506337,-4.5582461,-0.4469552,1.06939435,0,
0.33934617,-4.424050808,-0.433649749,0.584797323,1,
0.74366862,#NAME?,-0.1906618,1.12614107,0,
-0.0187862,-5.0988131,-0.5658519,0.14400429,0,
-0.501433074,-4.588984966,-0.632086456,0.091663636,1,
-0.343671888,-4.424050808,-0.673419297,-0.15469645,1,
-0.0139675,#NAME?,-0.8609158,0.01894252,0,
-0.609040201,-3.476436615,-0.95878762,0.205720156,1,
0.47227624,-3.7221296,-0.6464581,0.36184704,0,
-0.1277268,#NAME?,-0.5766174,0.07449122,0,
0.57057208,-4.8700461,-0.3626449,1.17430794,0,
-0.286641568,-3.476436615,-0.594688833,0.37267974,1,
-0.376765609,-3.476436615,-0.71177125,0.19239299,1,
-0.1128611,-3.7221296,-1.0374446,0.45426956,0,
-0.4079934,#NAME?,-0.5153979,-0.2009528,0,
-0.549418688,-4.424050808,-0.632315755,-0.051864069,1,
0.49191329,-5.0279942,-0.2288813,0.59716374,0,
-0.422439158,-3.476436615,-1.155841947,-0.066492923,1,
0.152505398,-3.476436615,-0.731386125,0.577229619,1,
0.62562585,-4.8700461,-0.6180925,1.07814145,0,
-0.0080321,#NAME?,-0.5963703,-0.0739732,0,
-0.3115436,-5.7961431,-0.394841,0.25593928,0,
-0.375453919,-3.476436615,-0.791646421,0.295165479,1,
-0.1195412,-5.7961431,-0.405655,0.48343444,0,
-0.266877055,-4.424050808,-1.025511622,0.166576967,1,
0.087201,-5.1914659,0.32151443,1.30237806,0,
1.23641002,-5.1914659,0.32151443,1.30237806,0,
-0.4397405,#NAME?,-0.4783112,-0.1027654,0,
0.25923967,-3.3868291,-0.4878487,0.49599949,0,
0.59395176,-3.3868291,-0.3018464,0.91674238,0,
-0.370181471,-4.424050808,-0.55151397,-0.239111751,1,
-0.51974833,-4.178809166,-0.81993252,0.280488312,1,
-0.081124611,-4.424050808,-0.426066399,0.178673893,1,
-0.506420612,-3.476436615,-0.326768309,0.3243182,1,
0.96641374,-3.7221296,0.37176552,0.70378488,0,
-0.740524888,-4.178809166,-0.925111055,-0.036720201,1,
-0.2607845,#NAME?,-0.5731343,-0.1660651,0,
-0.290199369,-3.476436615,-0.651784778,0.005705678,1,
-0.586171746,-4.424050808,-0.502089977,0.017531691,1,
-0.263636,-4.0341382,-0.5311978,-0.0163027,0,
-0.397217155,-4.424050808,-0.65742296,0.017272688,1,
0.087201,-5.1914659,0.32151443,1.30237806,0,
0.63210243,-5.3203087,-0.2433045,0.9438588,0,
0.62562585,-4.8700461,-0.4378445,1.07814145,0,
0.0438604,#NAME?,-0.7840369,0.31719515,0,
-0.689239085,-4.424050808,-0.711714804,0.06203717,1,
0.77236146,-5.3203087,-0.0723906,1.00016785,0,
-0.0076498,#NAME?,-0.6826524,0.21848445,0,
-0.0959651,#NAME?,-0.7053036,0.10070126,0,
-0.501230359,-4.178809166,-0.847590208,0.128072605,1,
0.96641374,-3.7221296,0.19440132,0.70378488,0,
-0.356712759,-3.476436615,-0.666083634,0.050161887,1,
-0.324216962,-4.424050808,-0.583316326,0.018973798,1,
0.01670172,-3.4652429,-0.8098641,0.43076524,0,
0.08570646,#NAME?,-0.5536196,0.39406914,0,
-0.153752,-5.0988131,-0.6599636,0.24360816,0,
0.67158139,-3.3868291,-0.2578218,0.77371949,0,
0.29085404,-5.3203087,-0.6096062,0.80067182,0,
-0.1866961,-4.0341382,-0.5971872,0.05429964,0,
0.13363938,-3.476436615,-0.890014887,0.432631433,1,
0.263271004,-4.178809166,-0.504478097,0.267800003,1,
-0.112649336,-4.424050808,-0.248362735,-0.006071373,1,
-0.557991445,-4.424050808,-0.676191807,-0.123058222,1,
-0.4450229,-5.7961431,-0.8212309,0.58698899,0,
0.13363938,-3.476436615,-0.111041166,0.432631433,1,
0.62562585,-4.8700461,-0.7156929,1.07814145,0,
-0.278197169,-3.476436615,-0.942773819,0.213284031,1,
-0.471418142,-3.476436615,-0.569277465,0.236430794,1,
-0.451735049,-3.476436615,-0.972615778,0.217315763,1,
-0.043956008,-3.476436615,-0.689391673,0.03828048,1,
0.62562585,-4.8700461,-0.32702,1.06247091,0,
0.634345949,-3.476436615,-0.692968369,0.390532076,1,
0.27560633,-3.3868291,-0.769348,0.46452543,0,
-0.4557767,-5.7961431,-0.4006094,0.08650501,0,
0.4539268,-3.3868291,-0.1053876,0.67232269,0,
0.30034417,-3.3868291,-0.3750533,0.66352391,0,
0.43921456,-5.3203087,-0.6051466,0.60599416,0,
-0.305520415,-4.424050808,-0.406086653,0.087331705,1,
0.279433519,-3.476436615,0.117207877,0.250517756,1,
-0.0311401,#NAME?,-0.8543072,0.09118487,0,
-0.670007169,-3.476436615,-0.655333996,0.017050095,1,
-0.2288009,-5.7961431,-0.3128833,-0.0153871,0,
-0.014853136,-4.424050808,-0.559793055,0.459426999,1,
-0.375477791,-3.476436615,-0.338216394,0.489509493,1,
-0.375453919,-3.476436615,-0.881212592,0.295165479,1,
0.01102921,-3.3868291,-0.5862561,0.33439088,0,
0.72518927,#NAME?,0.28550231,0.28964338,0,
-0.219781891,-4.588984966,-0.478912711,0.047216199,1,
-0.372252077,-3.476436615,-0.746490061,0.05799666,1,
0.291958541,-3.476436615,-0.925542116,0.257486552,1,
0.06278691,#NAME?,-0.7625536,0.44255903,0,
-0.594935894,-4.424050808,-0.569223166,0.050646748,1,
-0.137104,-4.9265018,-0.6139386,0.74584579,0,
0.30143952,#NAME?,-0.1109655,0.65263939,0,
0.18148661,#NAME?,-0.7205936,0.27220038,0,
-0.479287326,-3.476436615,-0.68592447,-0.020194666,1,
-0.701146483,-4.424050808,-0.700479984,0.073563814,1,
-0.631715596,-3.476436615,-0.699886203,0.099238671,1,
0.05374512,-3.7221296,0.21410361,0.19655143,0,
-0.638377011,-3.476436615,-0.670707583,0.036193457,1,
-0.235780314,-3.476436615,-0.675141752,0.049866106,1,
-0.700619578,-4.424050808,-0.774825752,-0.146782324,1,
-0.135476634,-3.476436615,-0.862169027,0.05981487,1,
0.04480569,#NAME?,-0.6176884,0.35975271,0,
-0.06744922,-3.476436615,-0.430285275,0.349386334,1,
0.75976074,#NAME?,-0.1552242,1.01780498,0,
0.48017317,-3.3868291,-0.5747833,0.44198349,0,
0.13259096,-5.7961431,-0.4358875,1.04727006,0,
-0.622764051,-4.178809166,-0.826722503,0.090172112,1,
-0.459721178,-4.424050808,-0.638419867,0.00692406,1,
1.0341953,-4.5582461,0.07309864,1.01966798,0,
-0.0080321,#NAME?,-0.4921444,-0.0739732,0,
0.49191329,-5.0279942,-0.1993811,0.59716374,0,
0.93434441,-3.7221296,-0.6512632,0.19655143,0,
-0.1128611,-3.7221296,-0.7401981,0.45426956,0,
-0.570934415,-4.424050808,-0.605821609,0.025512265,1,
0.219578192,-4.424050808,0.01529546,0.864453554,1,
-0.382324725,-4.424050808,-0.555156291,0.069278657,1,
-0.4486027,-5.7961431,-0.4451127,0.35243854,0,
-0.504756212,-4.178809166,-0.692618549,0.135327324,1,
0.044445507,-3.476436615,-0.508939028,0.333302945,1,
-0.127007857,-4.178809166,-0.653306723,0.368817449,1,
0.74366862,-4.5931416,-0.5451522,1.12614107,0,
-0.561854422,-4.588984966,-0.495334208,-0.014863129,1,
0.05374512,-3.7221296,-0.7039115,0.19655143,0,
-0.32251668,-3.476436615,-0.66839385,0.102005124,1,
-0.025922146,-4.424050808,-0.844578207,0.249785289,1,
0.26542506,-4.8700461,-0.4831368,0.36722687,0,
-0.617097318,-3.476436615,-0.676764548,-0.02631487,1,
0.425525844,-4.424050808,-0.426784962,0.446580648,1,
0.66954833,-4.9265018,-0.0942408,0.41938701,0,
-0.321324468,-4.424050808,-0.584172666,0.072098494,1,
-0.069939204,-3.476436615,-0.57804817,-0.270992458,1,
0.22826764,-4.178809166,-0.55458498,0.267800003,1,
0.01670172,-3.3587983,-0.802761,0.43076524,0,
0.08788795,-5.3203087,-0.4782584,0.63533938,0,
0.96641374,-3.7221296,0.35628447,0.70378488,0,
-0.140468374,-4.424050808,-0.661281526,-0.06235414,1,
0.087201,-5.1914659,0.13379316,0.80840772,0,
-0.279405922,-3.476436615,-0.587649047,0.268989354,1,
-0.2574302,#NAME?,-0.6265833,-0.1136047,0,
0.59743249,-4.9265018,-0.2685301,0.79500002,0,
0.357215762,-4.424050808,-0.484532773,0.718567193,1,
-0.342307895,-4.424050808,-0.543184876,0.07723175,1,
0.087201,-5.1914659,0.05688601,1.31871331,0,
-0.0716124,#NAME?,-0.6701669,-0.0627148,0,
0.74366862,#NAME?,-0.3713569,1.12614107,0,
0.96641374,-3.7221296,0.01486587,1.24282432,0,
1.08359265,-5.0279942,0.80713463,0.97700506,0,
-0.2017678,#NAME?,-0.8015679,0.27030861,0,
-0.015292291,-3.476436615,-0.826838613,0.167039499,1,
0.519014895,-4.424050808,-0.65577054,0.985040545,1,
0.15372598,-5.0279942,-0.5916842,1.06821525,0,
-0.507114708,-3.476436615,-0.549555063,0.715867102,1,
0.49191329,-5.0279942,-0.3910218,0.59716374,0,
-0.066710889,-3.476436615,-0.747128606,0.11413873,1,
-0.154428229,-4.178809166,-0.61884129,0.429910928,1,
-0.502516985,-4.424050808,-0.679990649,-0.016398489,1,
0.66505575,#NAME?,-0.4938115,0.81821865,0,
0.32401577,#NAME?,-0.1056905,0.31859303,0,
-0.2012063,-6.1940832,-0.3899099,0.08533774,0,
0.39290968,-5.3203087,-0.5860785,0.90825987,0,
-0.1824459,#NAME?,-0.4590405,-0.0213767,0,
-0.069641218,-3.476436615,-0.759588003,0.489343911,1,
-0.101954356,-3.476436615,-1.112186193,0.043712508,1,
-0.391374648,-3.476436615,-0.544457495,0.085150562,1,
-0.145682231,-4.424050808,-0.540145278,0.235735163,1,
-0.232481822,-4.424050808,-0.327130347,-0.023886183,1,
-0.3859672,#NAME?,-0.5254356,-0.0025291,0,
-0.56293577,-4.178809166,-0.695869327,0.318746179,1,
-0.2658609,-5.7961431,-0.6447699,0.42813715,0,
-0.1515167,#NAME?,-0.7676718,0.1195913,0,
0.11665336,-3.476436615,-0.668796718,0.091487207,1,
0.22234671,-5.3203087,-0.6718464,0.66740203,0,
-0.325746715,-4.588984966,-0.567768157,0.093470111,1,
0.364165395,-4.424050808,-0.541603327,0.002472189,1,
-0.117335372,-4.178809166,-0.987204909,-0.068427809,1,
-0.356712759,-3.476436615,-0.737288535,0.050161887,1,
-0.5038036,-3.7221296,-0.4818554,0.24890928,0,
